,hid_dim,final_dim,num_layers,num_epochs,lr,test_loss,preds
1647,150.0,20.0,2.0,60.0,5e-06,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1648,150.0,20.0,2.0,60.0,1e-05,86.2331413269043,"[0.24186965823173523, 0.24186965823173523, 0.24186965823173523, 0.24186965823173523, 0.24186965823173523, 0.24186965823173523, 0.24186965823173523, 0.24186965823173523, 0.24186965823173523, 0.24186965823173523]"
1649,150.0,20.0,2.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1650,150.0,20.0,3.0,20.0,5e-07,16.554270935058593,"[70.06729888916016, 69.51847839355469, 70.27678680419922, 69.72607421875, 69.74962615966797, 69.3448486328125, 70.59617614746094, 69.80091094970703, 70.00711822509766, 70.12005615234375]"
1651,150.0,20.0,3.0,20.0,1e-06,3.972467041015625,"[89.590576171875, 89.08598327636719, 88.53347778320312, 89.5360336303711, 88.7868423461914, 89.15088653564453, 89.63697814941406, 90.03669738769531, 90.02899932861328, 90.1176986694336]"
1652,150.0,20.0,3.0,20.0,5e-06,86.47326126098633,"[0.001744461478665471, 0.001744461478665471, 0.001744461478665471, 0.001744461478665471, 0.001744461478665471, 0.001744461478665471, 0.001744461478665471, 0.001744461478665471, 0.001744461478665471, 0.001744461478665471]"
1653,150.0,20.0,3.0,20.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1654,150.0,20.0,3.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1655,150.0,20.0,3.0,30.0,5e-07,8.231680297851563,"[78.42185974121094, 77.92264556884766, 78.06108093261719, 78.24417114257812, 77.80511474609375, 77.7994155883789, 78.6053695678711, 78.47273254394531, 78.53823852539062, 78.56265258789062]"
1656,150.0,20.0,3.0,30.0,1e-06,18.987357330322265,"[105.74443817138672, 104.9592514038086, 105.60944366455078, 105.329345703125, 105.01923370361328, 104.73416137695312, 106.2217025756836, 105.50090026855469, 105.71185302734375, 105.79332733154297]"
1657,150.0,20.0,3.0,30.0,5e-06,86.5079444885254,"[-0.032939374446868896, -0.032939374446868896, -0.032939374446868896, -0.032939374446868896, -0.032939374446868896, -0.032939374446868896, -0.032939374446868896, -0.032939374446868896, -0.032939374446868896, -0.032939374446868896]"
1658,150.0,20.0,3.0,30.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1659,150.0,20.0,3.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1660,150.0,20.0,3.0,40.0,5e-07,12.899748992919921,"[99.61064147949219, 98.82085418701172, 99.54962921142578, 99.18756866455078, 98.97435760498047, 98.67253112792969, 100.24176025390625, 99.3766098022461, 99.62442016601562, 99.68920135498047]"
1661,150.0,20.0,3.0,40.0,1e-06,15.128813934326171,"[71.61385345458984, 71.11736297607422, 71.25650787353516, 71.3749008178711, 70.9483642578125, 70.9381332397461, 71.62043762207031, 71.47859954833984, 71.537841796875, 71.57594299316406]"
1662,150.0,20.0,3.0,40.0,5e-06,86.26316299438477,"[0.2118455320596695, 0.2118455320596695, 0.2118455320596695, 0.2118455320596695, 0.2118455320596695, 0.2118455320596695, 0.2118455320596695, 0.2118455320596695, 0.2118455320596695, 0.2118455320596695]"
1663,150.0,20.0,3.0,40.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1664,150.0,20.0,3.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1665,150.0,20.0,3.0,50.0,5e-07,3.415735626220703,"[87.8948745727539, 87.24888610839844, 87.68833923339844, 87.62195587158203, 87.36084747314453, 87.21814727783203, 88.44709014892578, 87.91381072998047, 88.10595703125, 88.17861938476562]"
1666,150.0,20.0,3.0,50.0,1e-06,4.270942687988281,"[90.60782623291016, 90.02029418945312, 90.47869873046875, 90.28118133544922, 89.96459197998047, 89.66409301757812, 90.66743469238281, 90.31657409667969, 90.41710662841797, 90.51395416259766]"
1667,150.0,20.0,3.0,50.0,5e-06,86.60203018188477,"[-0.12702526152133942, -0.12702526152133942, -0.12702526152133942, -0.12702526152133942, -0.12702526152133942, -0.12702526152133942, -0.12702526152133942, -0.12702526152133942, -0.12702526152133942, -0.12702526152133942]"
1668,150.0,20.0,3.0,50.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1669,150.0,20.0,3.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1670,150.0,20.0,3.0,60.0,5e-07,4.3924201965332035,"[90.58053588867188, 89.87881469726562, 90.72268676757812, 90.23063659667969, 90.23515319824219, 89.85883331298828, 91.47759246826172, 90.54349517822266, 90.82649993896484, 90.968017578125]"
1671,150.0,20.0,3.0,60.0,1e-06,3.3436767578125,"[86.43699645996094, 85.81627655029297, 86.32283782958984, 86.17073059082031, 85.97086334228516, 85.75373077392578, 87.00872039794922, 86.43061065673828, 86.62763977050781, 86.70682525634766]"
1672,150.0,20.0,3.0,60.0,5e-06,86.34279861450196,"[0.13220621645450592, 0.13220621645450592, 0.13220621645450592, 0.13220621645450592, 0.13220621645450592, 0.13220621645450592, 0.13220621645450592, 0.13220621645450592, 0.13220621645450592, 0.13220621645450592]"
1673,150.0,20.0,3.0,60.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1674,150.0,20.0,3.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1675,150.0,20.0,4.0,20.0,5e-07,10.855682373046875,"[75.84237670898438, 75.21045684814453, 76.35144805908203, 75.36909484863281, 75.57003021240234, 74.88135528564453, 76.47053527832031, 75.270751953125, 75.55286407470703, 75.67434692382812]"
1676,150.0,20.0,4.0,20.0,1e-06,22.789151000976563,"[63.81965255737305, 63.3112907409668, 63.784793853759766, 63.552391052246094, 63.43422317504883, 63.234317779541016, 64.27447509765625, 63.690982818603516, 63.85952377319336, 63.89692306518555]"
1677,150.0,20.0,4.0,20.0,5e-06,86.50919570922852,"[-0.03418625891208649, -0.03418625891208649, -0.03418625891208649, -0.03418625891208649, -0.03418625891208649, -0.03418625891208649, -0.03418625891208649, -0.03418625891208649, -0.03418625891208649, -0.03418625891208649]"
1678,150.0,20.0,4.0,20.0,1e-05,86.36210098266602,"[0.11290785670280457, 0.11290785670280457, 0.11290785670280457, 0.11290785670280457, 0.11290785670280457, 0.11290785670280457, 0.11290785670280457, 0.11290785670280457, 0.11290785670280457, 0.11290785670280457]"
1679,150.0,20.0,4.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1680,150.0,20.0,4.0,30.0,5e-07,6.548594665527344,"[80.18633270263672, 79.63859558105469, 79.9001693725586, 79.93360900878906, 79.56958770751953, 79.46704864501953, 80.35993194580078, 80.0705795288086, 80.17603302001953, 80.23091125488281]"
1681,150.0,20.0,4.0,30.0,1e-06,10.125409698486328,"[76.56190490722656, 76.0374526977539, 76.14404296875, 76.346435546875, 75.87242889404297, 75.93260192871094, 76.71227264404297, 76.57573699951172, 76.64176940917969, 76.67134094238281]"
1682,150.0,20.0,4.0,30.0,5e-06,9.843224334716798,"[76.8027114868164, 76.2269287109375, 76.7729721069336, 76.4996109008789, 76.3374252319336, 76.08916473388672, 77.24279022216797, 76.64076232910156, 76.81612396240234, 76.88935089111328]"
1683,150.0,20.0,4.0,30.0,1e-05,86.30856552124024,"[0.16644561290740967, 0.16644561290740967, 0.16644561290740967, 0.16644561290740967, 0.16644561290740967, 0.16644561290740967, 0.16644561290740967, 0.16644561290740967, 0.16644561290740967, 0.16644561290740967]"
1684,150.0,20.0,4.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1685,150.0,20.0,4.0,40.0,5e-07,14.268255615234375,"[72.43983459472656, 71.92533874511719, 72.4725341796875, 72.12648010253906, 71.98117065429688, 71.66291809082031, 72.67261505126953, 72.13812255859375, 72.27641296386719, 72.37210083007812]"
1686,150.0,20.0,4.0,40.0,1e-06,9.887811279296875,"[76.7649917602539, 76.24601745605469, 76.42171478271484, 76.55500793457031, 76.1588134765625, 76.15188598632812, 76.98320007324219, 76.77810668945312, 76.88178253173828, 76.93045043945312]"
1687,150.0,20.0,4.0,40.0,5e-06,15.468426513671876,"[71.20487213134766, 70.7546157836914, 70.91692352294922, 71.01177978515625, 70.67645263671875, 70.59315490722656, 71.27269744873047, 71.13085174560547, 71.20836639404297, 71.29610443115234]"
1688,150.0,20.0,4.0,40.0,1e-05,86.25247421264649,"[0.22253108024597168, 0.22253108024597168, 0.22253108024597168, 0.22253108024597168, 0.22253108024597168, 0.22253108024597168, 0.22253108024597168, 0.22253108024597168, 0.22253108024597168, 0.22253108024597168]"
1689,150.0,20.0,4.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1690,150.0,20.0,4.0,50.0,5e-07,12.952725982666015,"[73.76496887207031, 73.32722473144531, 73.64208984375, 73.53379821777344, 73.27043151855469, 73.02873229980469, 73.74806213378906, 73.547607421875, 73.61015319824219, 73.749755859375]"
1691,150.0,20.0,4.0,50.0,1e-06,86.66610946655274,"[-0.1911003142595291, -0.1911003142595291, -0.1911003142595291, -0.1911003142595291, -0.1911003142595291, -0.1911003142595291, -0.1911003142595291, -0.1911003142595291, -0.1911003142595291, -0.1911003142595291]"
1692,150.0,20.0,4.0,50.0,5e-06,15.963157653808594,"[70.73733520507812, 70.23571014404297, 70.70198822021484, 70.44700622558594, 70.2654800415039, 70.00554656982422, 70.94590759277344, 70.48063659667969, 70.60702514648438, 70.6918716430664]"
1693,150.0,20.0,4.0,50.0,1e-05,86.43918075561524,"[0.03583080321550369, 0.03583080321550369, 0.03583080321550369, 0.03583080321550369, 0.03583080321550369, 0.03583080321550369, 0.03583080321550369, 0.03583080321550369, 0.03583080321550369, 0.03583080321550369]"
1694,150.0,20.0,4.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1695,150.0,20.0,4.0,60.0,5e-07,4.224183654785156,"[83.60877990722656, 83.00140380859375, 83.60369110107422, 83.24430084228516, 83.0081787109375, 82.69062805175781, 83.83160400390625, 83.24559020996094, 83.39140319824219, 83.45903778076172]"
1696,150.0,20.0,4.0,60.0,1e-06,6.295784759521484,"[80.39984893798828, 79.75875854492188, 80.25511169433594, 80.08445739746094, 79.86233520507812, 79.72014617919922, 80.96253967285156, 80.33592224121094, 80.52896881103516, 80.57984161376953]"
1697,150.0,20.0,4.0,60.0,5e-06,3.6413726806640625,"[84.56608581542969, 83.953125, 84.49079132080078, 84.22219848632812, 83.99370574951172, 83.70977783203125, 84.85680389404297, 84.28787994384766, 84.44681549072266, 84.53268432617188]"
1698,150.0,20.0,4.0,60.0,1e-05,86.29484024047852,"[0.18016919493675232, 0.18016919493675232, 0.18016919493675232, 0.18016919493675232, 0.18016919493675232, 0.18016919493675232, 0.18016919493675232, 0.18016919493675232, 0.18016919493675232, 0.18016919493675232]"
1699,150.0,20.0,4.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1700,150.0,20.0,5.0,20.0,5e-07,11.757798767089843,"[74.90766906738281, 74.38032531738281, 74.84720611572266, 74.61492919921875, 74.48865509033203, 74.19696044921875, 75.27622985839844, 74.59934997558594, 74.85189819335938, 75.00887298583984]"
1701,150.0,20.0,5.0,20.0,1e-06,7.7667724609375,"[78.93714904785156, 78.40803527832031, 78.71339416503906, 78.68511199951172, 78.34925842285156, 78.20857238769531, 79.10514068603516, 78.80484008789062, 78.9041519165039, 78.96670532226562]"
1702,150.0,20.0,5.0,20.0,5e-06,11.516275024414062,"[75.1512680053711, 74.62516784667969, 75.1430435180664, 74.86529541015625, 74.70848846435547, 74.41901397705078, 75.45960998535156, 74.94086456298828, 75.0893325805664, 75.18524932861328]"
1703,150.0,20.0,5.0,20.0,1e-05,7.840974426269531,"[78.85343933105469, 78.27926635742188, 78.7236099243164, 78.54879760742188, 78.30595397949219, 78.10591125488281, 79.14544677734375, 78.66769409179688, 78.81159973144531, 78.89862060546875]"
1704,150.0,20.0,5.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1705,150.0,20.0,5.0,30.0,5e-07,6.228787994384765,"[80.53414916992188, 79.95205688476562, 80.54743194580078, 80.21411895751953, 80.08003234863281, 79.75634002685547, 80.9317626953125, 80.31383514404297, 80.49183654785156, 80.60493469238281]"
1706,150.0,20.0,5.0,30.0,1e-06,8.7479248046875,"[77.89601135253906, 77.32124328613281, 77.76554870605469, 77.61402893066406, 77.39035034179688, 77.2125244140625, 78.29556274414062, 77.79102325439453, 77.9552001953125, 78.02934265136719]"
1707,150.0,20.0,5.0,30.0,5e-06,3.3579437255859377,"[85.4908218383789, 84.84408569335938, 85.29619598388672, 85.17560577392578, 84.88858795166016, 84.74453735351562, 85.94651794433594, 85.39620208740234, 85.56718444824219, 85.61965942382812]"
1708,150.0,20.0,5.0,30.0,1e-05,4.8235023498535154,"[82.39625549316406, 81.78306579589844, 82.34807586669922, 82.07638549804688, 81.90669250488281, 81.65078735351562, 82.86406707763672, 82.24456787109375, 82.43086242675781, 82.52894592285156]"
1709,150.0,20.0,5.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1710,150.0,20.0,5.0,40.0,5e-07,8.960552978515626,"[77.76153564453125, 77.24526977539062, 77.91655731201172, 77.42960357666016, 77.3705825805664, 76.8948974609375, 77.95762634277344, 77.36762237548828, 77.5184097290039, 77.68244934082031]"
1711,150.0,20.0,5.0,40.0,1e-06,4.876548004150391,"[82.25433349609375, 81.60690307617188, 82.42247009277344, 81.88134002685547, 81.88159942626953, 81.46337890625, 82.90550994873047, 82.0114517211914, 82.26069641113281, 82.37539672851562]"
1712,150.0,20.0,5.0,40.0,5e-06,3.6248123168945314,"[84.4828872680664, 83.83978271484375, 84.25492095947266, 84.17583465576172, 83.9107666015625, 83.76578521728516, 84.98816680908203, 84.41681671142578, 84.59886932373047, 84.65643310546875]"
1713,150.0,20.0,5.0,40.0,1e-05,6.0983116149902346,"[92.83000183105469, 92.18560028076172, 92.6181869506836, 92.511962890625, 92.18142700195312, 91.96615600585938, 93.09601593017578, 92.65771484375, 92.803955078125, 92.8821792602539]"
1714,150.0,20.0,5.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1715,150.0,20.0,5.0,50.0,5e-07,7.6073661804199215,"[79.0360336303711, 78.42463684082031, 79.21192932128906, 78.67408752441406, 78.67488861083984, 78.237548828125, 79.5959701538086, 78.7484130859375, 78.97994995117188, 79.09296417236328]"
1716,150.0,20.0,5.0,50.0,1e-06,4.936001586914062,"[82.25957489013672, 81.61759185791016, 82.1998291015625, 81.90864562988281, 81.72112274169922, 81.47447967529297, 82.7178955078125, 82.04769897460938, 82.24114990234375, 82.31241607666016]"
1717,150.0,20.0,5.0,50.0,5e-06,86.22675552368165,"[0.24825459718704224, 0.24825459718704224, 0.24825459718704224, 0.24825459718704224, 0.24825459718704224, 0.24825459718704224, 0.24825459718704224, 0.24825459718704224, 0.24825459718704224, 0.24825459718704224]"
1718,150.0,20.0,5.0,50.0,1e-05,17.539937591552736,"[69.10440826416016, 68.5985336303711, 68.9887466430664, 68.8486328125, 68.6331787109375, 68.47335815429688, 69.41755676269531, 68.9880142211914, 69.11831665039062, 69.17996215820312]"
1719,150.0,20.0,5.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1720,150.0,20.0,5.0,60.0,5e-07,8.548749542236328,"[78.14057159423828, 77.52715301513672, 78.058837890625, 77.8094253540039, 77.58063507080078, 77.37549591064453, 78.57317352294922, 77.94454956054688, 78.11715698242188, 78.13558959960938]"
1721,150.0,20.0,5.0,60.0,1e-06,7.773397827148438,"[78.88685607910156, 78.32256317138672, 78.66065216064453, 78.62788391113281, 78.3406753540039, 78.20968627929688, 79.1801986694336, 78.82051849365234, 78.94593048095703, 79.0211410522461]"
1722,150.0,20.0,5.0,60.0,5e-06,13.94445571899414,"[72.70403289794922, 72.16023254394531, 72.5693130493164, 72.42874145507812, 72.20849609375, 72.05148315429688, 73.05876922607422, 72.58806610107422, 72.73404693603516, 72.8023452758789]"
1723,150.0,20.0,5.0,60.0,1e-05,12.371463775634766,"[74.31439208984375, 73.77165985107422, 74.21064758300781, 74.02007293701172, 73.80622100830078, 73.59912109375, 74.58744812011719, 74.1192398071289, 74.25887298583984, 74.34777069091797]"
1724,150.0,20.0,5.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1725,150.0,20.0,6.0,20.0,5e-07,4.788001251220703,"[82.53714752197266, 81.97461700439453, 82.50782775878906, 82.23536682128906, 82.02677917480469, 81.74211883544922, 82.85479736328125, 82.32656860351562, 82.46038818359375, 82.58399200439453]"
1726,150.0,20.0,6.0,20.0,1e-06,86.4393409729004,"[0.03566771745681763, 0.03566771745681763, 0.03566771745681763, 0.03566771745681763, 0.03566771745681763, 0.03566771745681763, 0.03566771745681763, 0.03566771745681763, 0.03566771745681763, 0.03566771745681763]"
1727,150.0,20.0,6.0,20.0,5e-06,9.750434112548827,"[76.91360473632812, 76.32933807373047, 76.7424087524414, 76.61927795410156, 76.34981536865234, 76.22386932373047, 77.29495239257812, 76.8080825805664, 76.95594787597656, 77.0084457397461]"
1728,150.0,20.0,6.0,20.0,1e-05,9.798433685302735,"[76.87090301513672, 76.3182144165039, 76.7620849609375, 76.58698272705078, 76.35918426513672, 76.15736389160156, 77.18531799316406, 76.7209701538086, 76.86157989501953, 76.94314575195312]"
1729,150.0,20.0,6.0,20.0,5e-05,86.38725509643555,"[0.08775526285171509, 0.08775526285171509, 0.08775526285171509, 0.08775526285171509, 0.08775526285171509, 0.08775526285171509, 0.08775526285171509, 0.08775526285171509, 0.08775526285171509, 0.08775526285171509]"
1730,150.0,20.0,6.0,30.0,5e-07,6.604465484619141,"[80.02587127685547, 79.45059967041016, 80.00245666503906, 79.73298645019531, 79.58399200439453, 79.3123550415039, 80.4620132446289, 79.89073181152344, 80.06668853759766, 80.177734375]"
1731,150.0,20.0,6.0,30.0,1e-06,13.416122436523438,"[73.23014831542969, 72.67621612548828, 73.18708801269531, 72.92382049560547, 72.76746368408203, 72.55008697509766, 73.6220474243164, 73.07103729248047, 73.22696685791016, 73.333984375]"
1732,150.0,20.0,6.0,30.0,5e-06,13.685012817382812,"[72.93827056884766, 72.41787719726562, 72.73702239990234, 72.70935821533203, 72.4283218383789, 72.33611297607422, 73.27755737304688, 72.91910552978516, 73.0429458618164, 73.0933837890625]"
1733,150.0,20.0,6.0,30.0,1e-05,16.69257354736328,"[69.97941589355469, 69.49838256835938, 69.81143188476562, 69.74066162109375, 69.4706039428711, 69.32980346679688, 70.16597747802734, 69.85344696044922, 69.95244598388672, 70.02217864990234]"
1734,150.0,20.0,6.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1735,150.0,20.0,6.0,40.0,5e-07,9.097598266601562,"[77.51742553710938, 76.86770629882812, 77.64676666259766, 77.1412124633789, 77.13447570800781, 76.77953338623047, 78.19914245605469, 77.2955551147461, 77.55057525634766, 77.64170837402344]"
1736,150.0,20.0,6.0,40.0,1e-06,5.335835266113281,"[81.7472152709961, 81.14512634277344, 81.5621566772461, 81.42224884033203, 81.1058120727539, 80.9368667602539, 81.98574829101562, 81.52084350585938, 81.65252685546875, 81.70361328125]"
1737,150.0,20.0,6.0,40.0,5e-06,13.268572235107422,"[73.38732147216797, 72.89237976074219, 73.2757797241211, 73.13893127441406, 72.92987060546875, 72.72071075439453, 73.6154556274414, 73.24755859375, 73.37088012695312, 73.4854736328125]"
1738,150.0,20.0,6.0,40.0,1e-05,14.856201171875,"[71.7643814086914, 71.23944091796875, 71.6740951538086, 71.50605773925781, 71.31798553466797, 71.13378143310547, 72.16433715820312, 71.6731948852539, 71.82559967041016, 71.88919830322266]"
1739,150.0,20.0,6.0,40.0,5e-05,86.23414840698243,"[0.24086080491542816, 0.24086080491542816, 0.24086080491542816, 0.24086080491542816, 0.24086080491542816, 0.24086080491542816, 0.24086080491542816, 0.24086080491542816, 0.24086080491542816, 0.24086080491542816]"
1740,150.0,20.0,6.0,50.0,5e-07,4.405699920654297,"[83.21179962158203, 82.56311798095703, 83.165283203125, 82.83416748046875, 82.64530181884766, 82.36619567871094, 83.60424041748047, 82.91082763671875, 83.10594177246094, 83.19204711914062]"
1741,150.0,20.0,6.0,50.0,1e-06,4.20087890625,"[83.53117370605469, 82.92464447021484, 83.30526733398438, 83.2164535522461, 82.93793487548828, 82.75529479980469, 83.85765838623047, 83.35926818847656, 83.5173110961914, 83.60392761230469]"
1742,150.0,20.0,6.0,50.0,5e-06,11.465990447998047,"[75.23045349121094, 74.718017578125, 74.96167755126953, 74.99256896972656, 74.63785552978516, 74.55046081542969, 75.38007354736328, 75.1278305053711, 75.21792602539062, 75.2733154296875]"
1743,150.0,20.0,6.0,50.0,1e-05,3.4245933532714843,"[85.06587219238281, 84.45909881591797, 84.87252807617188, 84.77267456054688, 84.4743423461914, 84.30577087402344, 85.39720916748047, 84.9469223022461, 85.09284210205078, 85.17000579833984]"
1744,150.0,20.0,6.0,50.0,5e-05,17.964881134033202,"[68.7183837890625, 68.23345947265625, 68.67265319824219, 68.44710540771484, 68.25643157958984, 68.02234649658203, 68.9426498413086, 68.50055694580078, 68.62007141113281, 68.68761444091797]"
1745,150.0,20.0,6.0,60.0,5e-07,6.046817016601563,"[80.809326171875, 80.2762451171875, 80.6242446899414, 80.54491424560547, 80.2458267211914, 80.05802154541016, 80.96959686279297, 80.65010070800781, 80.7548599243164, 80.8634262084961]"
1746,150.0,20.0,6.0,60.0,1e-06,6.636224365234375,"[80.0445327758789, 79.45894622802734, 79.98445129394531, 79.73348236083984, 79.52976989746094, 79.27851104736328, 80.40983581542969, 79.84941864013672, 80.0101089477539, 80.08878326416016]"
1747,150.0,20.0,6.0,60.0,5e-06,8.268784332275391,"[78.39372253417969, 77.8357162475586, 78.23533630371094, 78.12226104736328, 77.8590087890625, 77.69524383544922, 78.71614837646484, 78.28685760498047, 78.4233169555664, 78.49462890625]"
1748,150.0,20.0,6.0,60.0,1e-05,3.6088294982910156,"[88.86228942871094, 88.22605895996094, 88.6498031616211, 88.56263732910156, 88.25227355957031, 88.10135650634766, 89.25379943847656, 88.7834701538086, 88.93943786621094, 89.02239227294922]"
1749,150.0,20.0,6.0,60.0,5e-05,85.82334365844727,"[0.6516610980033875, 0.6516610980033875, 0.6516610980033875, 0.6516610980033875, 0.6516610980033875, 0.6516610980033875, 0.6516610980033875, 0.6516610980033875, 0.6516610980033875, 0.6516610980033875]"
1750,150.0,30.0,2.0,20.0,5e-07,3.8927467346191404,"[84.21343231201172, 83.66765594482422, 83.59066772460938, 83.9702377319336, 83.31560516357422, 83.51658630371094, 84.0956802368164, 84.22769927978516, 84.21967315673828, 84.33228302001953]"
1751,150.0,30.0,2.0,20.0,1e-06,10.076667785644531,"[77.0176773071289, 76.43634033203125, 77.05481719970703, 76.47349548339844, 76.18517303466797, 75.76021575927734, 76.59659576416016, 76.06932830810547, 76.12709045410156, 76.2626724243164]"
1752,150.0,30.0,2.0,20.0,5e-06,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1753,150.0,30.0,2.0,20.0,1e-05,86.28608932495118,"[0.18891870975494385, 0.18891870975494385, 0.18891870975494385, 0.18891870975494385, 0.18891870975494385, 0.18891870975494385, 0.18891870975494385, 0.18891870975494385, 0.18891870975494385, 0.18891870975494385]"
1754,150.0,30.0,2.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1755,150.0,30.0,2.0,30.0,5e-07,24.762655639648436,"[111.78067779541016, 110.91187286376953, 112.6288070678711, 111.00366973876953, 111.27647399902344, 110.09159851074219, 112.16256713867188, 110.53422546386719, 110.8648452758789, 111.12190246582031]"
1756,150.0,30.0,2.0,30.0,1e-06,10.670165252685546,"[76.10533905029297, 75.57177734375, 76.31398010253906, 75.72503662109375, 75.7033920288086, 75.16767883300781, 76.25788116455078, 75.57069396972656, 75.73812103271484, 75.89453125]"
1757,150.0,30.0,2.0,30.0,5e-06,86.5273536682129,"[-0.052348047494888306, -0.052348047494888306, -0.052348047494888306, -0.052348047494888306, -0.052348047494888306, -0.052348047494888306, -0.052348047494888306, -0.052348047494888306, -0.052348047494888306, -0.052348047494888306]"
1758,150.0,30.0,2.0,30.0,1e-05,86.27392807006837,"[0.20108067989349365, 0.20108067989349365, 0.20108067989349365, 0.20108067989349365, 0.20108067989349365, 0.20108067989349365, 0.20108067989349365, 0.20108067989349365, 0.20108067989349365, 0.20108067989349365]"
1759,150.0,30.0,2.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1760,150.0,30.0,2.0,40.0,5e-07,32.23482093811035,"[54.37660598754883, 54.02656173706055, 54.25728988647461, 54.20100402832031, 53.988861083984375, 53.89662170410156, 54.50191116333008, 54.324951171875, 54.37446975708008, 54.45359802246094]"
1761,150.0,30.0,2.0,40.0,1e-06,41.04230499267578,"[45.690093994140625, 45.426513671875, 45.21082305908203, 45.57525634765625, 45.05030822753906, 45.24018096923828, 45.36097717285156, 45.637908935546875, 45.56670379638672, 45.568267822265625]"
1762,150.0,30.0,2.0,40.0,5e-06,86.55301895141602,"[-0.0780135989189148, -0.0780135989189148, -0.0780135989189148, -0.0780135989189148, -0.0780135989189148, -0.0780135989189148, -0.0780135989189148, -0.0780135989189148, -0.0780135989189148, -0.0780135989189148]"
1763,150.0,30.0,2.0,40.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1764,150.0,30.0,2.0,40.0,5e-05,86.15466537475587,"[0.32034236192703247, 0.32034236192703247, 0.32034236192703247, 0.32034236192703247, 0.32034236192703247, 0.32034236192703247, 0.32034236192703247, 0.32034236192703247, 0.32034236192703247, 0.32034236192703247]"
1765,150.0,30.0,2.0,50.0,5e-07,24.746915817260742,"[61.57930374145508, 61.1592903137207, 60.64521026611328, 61.667259216308594, 61.077056884765625, 61.66695785522461, 62.0950813293457, 62.42106628417969, 62.48582077026367, 62.48387908935547]"
1766,150.0,30.0,2.0,50.0,1e-06,3.8910507202148437,"[89.71578979492188, 88.97457122802734, 89.10340118408203, 89.34693145751953, 88.65373229980469, 88.8568344116211, 89.9110107421875, 89.58255767822266, 89.67302703857422, 89.5658950805664]"
1767,150.0,30.0,2.0,50.0,5e-06,86.28189315795899,"[0.19311624765396118, 0.19311624765396118, 0.19311624765396118, 0.19311624765396118, 0.19311624765396118, 0.19311624765396118, 0.19311624765396118, 0.19311624765396118, 0.19311624765396118, 0.19311624765396118]"
1768,150.0,30.0,2.0,50.0,1e-05,86.5385841369629,"[-0.06357735395431519, -0.06357735395431519, -0.06357735395431519, -0.06357735395431519, -0.06357735395431519, -0.06357735395431519, -0.06357735395431519, -0.06357735395431519, -0.06357735395431519, -0.06357735395431519]"
1769,150.0,30.0,2.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1770,150.0,30.0,2.0,60.0,5e-07,4.3919677734375,"[82.69052124023438, 81.98585510253906, 82.28882598876953, 82.507568359375, 82.21375274658203, 82.31968688964844, 83.75199127197266, 83.10582733154297, 83.38091278076172, 83.29421997070312]"
